# Amateur (Ham) Radio Spot Count File
#
# sDate: 2014-04-01 00:00:00
# eDate: 2014-05-01 00:00:00
# rgc_lim: None
# filter_regions: ['US', 'Europe']
# filter_region_kind: mids
# bands: [7, 14]
# bin_size: 0:01:00
# Sources: ['WSPR', 'RBN']
#
datetime_ut,7MHz-US,14MHz-US,7MHz-Europe,14MHz-Europe
2014-04-17 08:42:00,11,17,36,48
2014-04-17 08:43:00,4,12,24,36
2014-04-17 08:44:00,15,41,49,61
2014-04-17 08:45:00,1,2,6,44
2014-04-17 08:46:00,19,11,45,65
2014-04-17 08:47:00,1,7,3,14
2014-04-17 08:48:00,18,25,24,38
2014-04-17 08:49:00,5,0,1,4
2014-04-17 08:50:00,39,3,43,88
2014-04-17 08:51:00,0,1,15,12
2014-04-17 08:52:00,6,33,25,40
2014-04-17 08:53:00,1,6,5,26
2014-04-17 08:54:00,17,31,31,51
2014-04-17 08:55:00,15,0,3,28
2014-04-17 08:56:00,21,18,31,51
2014-04-17 08:57:00,3,5,0,11
2014-04-17 08:58:00,7,6,34,65
2014-04-17 08:59:00,1,0,14,14
2014-04-17 09:00:00,32,7,28,52
2014-04-17 09:01:00,2,0,24,9
2014-04-17 09:02:00,6,30,50,50
2014-04-17 09:03:00,29,5,11,17
2014-04-17 09:04:00,14,9,35,73
2014-04-17 09:05:00,1,0,8,20
2014-04-17 09:06:00,38,13,26,56
2014-04-17 09:07:00,14,0,12,25
2014-04-17 09:08:00,15,7,44,61
2014-04-17 09:09:00,0,1,11,13
2014-04-17 09:10:00,6,16,40,57
2014-04-17 09:11:00,16,1,1,6
2014-04-17 09:12:00,7,1,24,49
2014-04-17 09:13:00,0,12,19,33
2014-04-17 09:14:00,13,16,44,49
2014-04-17 09:15:00,18,1,5,17
2014-04-17 09:16:00,12,10,28,36
2014-04-17 09:17:00,9,1,2,10
2014-04-17 09:18:00,14,8,35,78
2014-04-17 09:19:00,1,2,0,22
2014-04-17 09:20:00,17,9,45,65
2014-04-17 09:21:00,1,0,0,9
2014-04-17 09:22:00,0,9,20,47
2014-04-17 09:23:00,0,10,1,3
2014-04-17 09:24:00,31,18,29,60
2014-04-17 09:25:00,1,0,21,17
2014-04-17 09:26:00,33,14,45,83
2014-04-17 09:27:00,0,0,0,4
2014-04-17 09:28:00,31,6,24,67
2014-04-17 09:29:00,5,2,0,11
2014-04-17 09:30:00,4,30,48,84
2014-04-17 09:31:00,0,0,5,11
2014-04-17 09:32:00,0,12,30,82
2014-04-17 09:33:00,0,2,1,6
2014-04-17 09:34:00,11,15,45,42
2014-04-17 09:35:00,24,0,3,17
2014-04-17 09:36:00,9,0,26,80
2014-04-17 09:37:00,2,0,34,46
2014-04-17 09:38:00,53,4,26,73
2014-04-17 09:39:00,5,0,11,4
2014-04-17 09:40:00,25,6,40,122
2014-04-17 09:41:00,0,0,21,17
2014-04-17 09:42:00,1,10,42,74
2014-04-17 09:43:00,0,0,25,13
2014-04-17 09:44:00,7,24,33,71
2014-04-17 09:45:00,0,2,3,27
2014-04-17 09:46:00,24,1,27,98
2014-04-17 09:47:00,13,0,14,41
2014-04-17 09:48:00,4,5,33,87
2014-04-17 09:49:00,14,0,18,31
2014-04-17 09:50:00,2,19,30,111
2014-04-17 09:51:00,5,6,4,14
2014-04-17 09:52:00,7,13,25,82
2014-04-17 09:53:00,0,0,22,15
2014-04-17 09:54:00,24,22,30,50
2014-04-17 09:55:00,0,1,20,4
2014-04-17 09:56:00,3,1,35,63
2014-04-17 09:57:00,4,6,1,22
2014-04-17 09:58:00,4,16,28,104
2014-04-17 09:59:00,1,0,3,28
2014-04-17 10:00:00,17,20,23,117
2014-04-17 10:01:00,0,3,7,14
2014-04-17 10:02:00,0,21,35,58
2014-04-17 10:03:00,32,0,0,47
2014-04-17 10:04:00,15,11,22,78
2014-04-17 10:05:00,0,0,15,20
2014-04-17 10:06:00,18,9,28,84
2014-04-17 10:07:00,4,0,14,10
2014-04-17 10:08:00,5,15,35,80
2014-04-17 10:09:00,1,3,14,38
2014-04-17 10:10:00,8,4,25,87
2014-04-17 10:11:00,0,1,0,24
2014-04-17 10:12:00,56,28,25,93
2014-04-17 10:13:00,28,1,2,13
2014-04-17 10:14:00,14,7,25,53
2014-04-17 10:15:00,4,0,2,11
2014-04-17 10:16:00,11,4,23,71
2014-04-17 10:17:00,11,0,1,29
2014-04-17 10:18:00,5,7,35,77
2014-04-17 10:19:00,1,0,6,33
2014-04-17 10:20:00,12,17,48,88
2014-04-17 10:21:00,22,1,18,11
2014-04-17 10:22:00,8,4,10,71
2014-04-17 10:23:00,5,3,4,18
2014-04-17 10:24:00,22,16,36,38
2014-04-17 10:25:00,16,0,0,12
2014-04-17 10:26:00,13,0,42,69
2014-04-17 10:27:00,7,1,9,32
2014-04-17 10:28:00,14,19,28,65
2014-04-17 10:29:00,8,0,1,28
2014-04-17 10:30:00,22,11,36,92
2014-04-17 10:31:00,2,0,6,14
2014-04-17 10:32:00,1,9,32,65
2014-04-17 10:33:00,15,3,1,40
2014-04-17 10:34:00,2,15,29,41
2014-04-17 10:35:00,30,2,2,24
2014-04-17 10:36:00,7,14,24,51
2014-04-17 10:37:00,1,0,8,6
2014-04-17 10:38:00,12,10,28,109
2014-04-17 10:39:00,0,1,9,29
2014-04-17 10:40:00,33,12,20,75
2014-04-17 10:41:00,19,0,14,10
2014-04-17 10:42:00,16,19,32,48
2014-04-17 10:43:00,13,0,10,2
2014-04-17 10:44:00,19,22,17,49
2014-04-17 10:45:00,4,1,1,28
2014-04-17 10:46:00,25,5,27,89
2014-04-17 10:47:00,2,2,4,23
2014-04-17 10:48:00,18,18,22,95
2014-04-17 10:49:00,4,0,2,38
2014-04-17 10:50:00,16,13,18,81
2014-04-17 10:51:00,6,0,9,19
2014-04-17 10:52:00,19,13,34,74
2014-04-17 10:53:00,6,1,5,18
2014-04-17 10:54:00,29,17,34,33
2014-04-17 10:55:00,3,0,14,17
2014-04-17 10:56:00,12,20,17,43
2014-04-17 10:57:00,42,0,6,33
2014-04-17 10:58:00,12,13,35,98
2014-04-17 10:59:00,3,0,1,8
2014-04-17 11:00:00,9,20,34,89
2014-04-17 11:01:00,27,0,4,33
2014-04-17 11:02:00,9,8,28,59
2014-04-17 11:03:00,11,4,4,57
2014-04-17 11:04:00,7,16,22,65
2014-04-17 11:05:00,8,2,8,11
2014-04-17 11:06:00,21,11,12,50
2014-04-17 11:07:00,0,0,3,12
2014-04-17 11:08:00,15,17,19,68
2014-04-17 11:09:00,11,1,4,34
2014-04-17 11:10:00,18,29,31,72
2014-04-17 11:11:00,18,3,7,17
2014-04-17 11:12:00,9,30,23,59
2014-04-17 11:13:00,8,0,4,17
2014-04-17 11:14:00,3,16,20,54
2014-04-17 11:15:00,13,5,5,18
2014-04-17 11:16:00,10,8,13,73
2014-04-17 11:17:00,2,1,2,30
2014-04-17 11:18:00,21,10,17,98
2014-04-17 11:19:00,0,0,4,11
2014-04-17 11:20:00,8,19,35,69
2014-04-17 11:21:00,3,0,8,6
2014-04-17 11:22:00,8,7,24,60
2014-04-17 11:23:00,3,2,1,19
2014-04-17 11:24:00,7,14,32,48
2014-04-17 11:25:00,23,0,7,48
2014-04-17 11:26:00,8,16,33,70
2014-04-17 11:27:00,18,0,0,27
2014-04-17 11:28:00,15,16,15,92
2014-04-17 11:29:00,18,0,0,16
2014-04-17 11:30:00,7,16,19,96
2014-04-17 11:31:00,34,0,8,14
2014-04-17 11:32:00,12,14,9,59
2014-04-17 11:33:00,19,0,22,2
2014-04-17 11:34:00,15,30,27,61
2014-04-17 11:35:00,18,2,1,17
2014-04-17 11:36:00,7,17,23,70
2014-04-17 11:37:00,16,0,2,13
2014-04-17 11:38:00,14,9,27,115
2014-04-17 11:39:00,5,0,2,15
2014-04-17 11:40:00,12,5,13,75
2014-04-17 11:41:00,4,1,1,24
2014-04-17 11:42:00,8,12,24,49
2014-04-17 11:43:00,9,1,21,37
2014-04-17 11:44:00,15,6,19,62
2014-04-17 11:45:00,30,2,15,18
2014-04-17 11:46:00,45,30,25,62
2014-04-17 11:47:00,5,2,0,14
2014-04-17 11:48:00,8,21,28,52
2014-04-17 11:49:00,10,1,5,5
2014-04-17 11:50:00,15,20,9,65
2014-04-17 11:51:00,1,2,0,23
2014-04-17 11:52:00,8,22,19,52
2014-04-17 11:53:00,17,2,5,36
2014-04-17 11:54:00,14,16,25,59
2014-04-17 11:55:00,11,2,1,10
2014-04-17 11:56:00,12,33,29,43
2014-04-17 11:57:00,24,10,4,1
2014-04-17 11:58:00,34,13,30,87
2014-04-17 11:59:00,3,1,10,27
2014-04-17 12:00:00,8,9,19,101
2014-04-17 12:01:00,4,3,12,24
2014-04-17 12:02:00,13,13,20,36
2014-04-17 12:03:00,3,1,5,10
2014-04-17 12:04:00,1,19,18,39
2014-04-17 12:05:00,10,2,4,17
2014-04-17 12:06:00,25,16,21,99
2014-04-17 12:07:00,32,9,1,71
2014-04-17 12:08:00,15,16,14,61
2014-04-17 12:09:00,1,3,0,18
2014-04-17 12:10:00,32,26,26,114
2014-04-17 12:11:00,10,0,1,40
2014-04-17 12:12:00,57,0,25,58
2014-04-17 12:13:00,9,8,11,40
2014-04-17 12:14:00,7,44,16,58
2014-04-17 12:15:00,13,1,0,38
2014-04-17 12:16:00,18,22,14,75
2014-04-17 12:17:00,18,16,4,9
2014-04-17 12:18:00,14,31,22,96
2014-04-17 12:19:00,5,5,0,15
2014-04-17 12:20:00,9,14,11,76
2014-04-17 12:21:00,11,7,15,42
2014-04-17 12:22:00,15,29,18,45
2014-04-17 12:23:00,9,0,4,22
2014-04-17 12:24:00,22,24,15,81
2014-04-17 12:25:00,22,2,0,9
2014-04-17 12:26:00,21,10,40,73
2014-04-17 12:27:00,4,1,0,29
2014-04-17 12:28:00,15,47,14,62
2014-04-17 12:29:00,14,5,2,17
2014-04-17 12:30:00,6,20,20,130
2014-04-17 12:31:00,15,1,3,20
2014-04-17 12:32:00,2,7,11,71
2014-04-17 12:33:00,4,3,6,39
2014-04-17 12:34:00,7,21,58,78
2014-04-17 12:35:00,6,5,10,16
2014-04-17 12:36:00,20,6,21,84
2014-04-17 12:37:00,25,5,1,37
2014-04-17 12:38:00,4,31,22,94
2014-04-17 12:39:00,14,17,4,23
2014-04-17 12:40:00,5,13,19,55
2014-04-17 12:41:00,15,7,2,32
2014-04-17 12:42:00,11,20,35,142
2014-04-17 12:43:00,17,1,2,26
2014-04-17 12:44:00,10,24,21,69
2014-04-17 12:45:00,2,2,1,28
2014-04-17 12:46:00,14,25,34,61
2014-04-17 12:47:00,2,12,19,20
2014-04-17 12:48:00,14,26,34,85
2014-04-17 12:49:00,15,2,6,44
2014-04-17 12:50:00,2,50,22,96
2014-04-17 12:51:00,2,36,2,5
2014-04-17 12:52:00,9,28,27,85
2014-04-17 12:53:00,21,16,4,24
2014-04-17 12:54:00,5,2,39,84
2014-04-17 12:55:00,3,3,3,20
2014-04-17 12:56:00,1,5,20,67
2014-04-17 12:57:00,0,16,9,26
2014-04-17 12:58:00,13,46,33,71
2014-04-17 12:59:00,3,1,6,21
2014-04-17 13:00:00,8,25,19,98
2014-04-17 13:01:00,0,6,18,11
2014-04-17 13:02:00,5,15,27,73
2014-04-17 13:03:00,4,2,1,32
2014-04-17 13:04:00,7,24,22,113
2014-04-17 13:05:00,2,7,0,40
2014-04-17 13:06:00,11,24,20,53
2014-04-17 13:07:00,7,3,2,19
2014-04-17 13:08:00,3,18,30,66
2014-04-17 13:09:00,1,0,16,62
2014-04-17 13:10:00,2,34,23,70
2014-04-17 13:11:00,5,0,9,11
2014-04-17 13:12:00,3,21,27,84
2014-04-17 13:13:00,13,7,3,24
2014-04-17 13:14:00,10,8,37,27
2014-04-17 13:15:00,2,3,39,6
2014-04-17 13:16:00,1,11,21,88
2014-04-17 13:17:00,10,6,18,15
2014-04-17 13:18:00,2,43,43,73
2014-04-17 13:19:00,0,2,9,11
2014-04-17 13:20:00,12,38,23,74
2014-04-17 13:21:00,2,2,28,28
2014-04-17 13:22:00,5,27,27,61
2014-04-17 13:23:00,8,0,3,30
2014-04-17 13:24:00,3,12,39,61
2014-04-17 13:25:00,1,0,7,10
2014-04-17 13:26:00,7,40,34,69
2014-04-17 13:27:00,0,6,15,33
2014-04-17 13:28:00,13,16,25,49
2014-04-17 13:29:00,7,19,16,26
2014-04-17 13:30:00,0,46,31,79
2014-04-17 13:31:00,6,30,31,3
2014-04-17 13:32:00,2,30,9,72
2014-04-17 13:33:00,1,4,2,12
2014-04-17 13:34:00,2,14,18,44
2014-04-17 13:35:00,0,0,0,29
2014-04-17 13:36:00,3,5,34,85
2014-04-17 13:37:00,1,4,3,23
2014-04-17 13:38:00,4,40,32,87
2014-04-17 13:39:00,1,16,9,14
2014-04-17 13:40:00,16,50,7,93
2014-04-17 13:41:00,11,13,31,39
2014-04-17 13:42:00,2,46,22,72
2014-04-17 13:43:00,1,8,8,13
2014-04-17 13:44:00,8,14,28,79
2014-04-17 13:45:00,2,8,2,29
2014-04-17 13:46:00,12,31,42,77
2014-04-17 13:47:00,8,4,12,34
2014-04-17 13:48:00,9,43,34,69
2014-04-17 13:49:00,6,9,0,8
2014-04-17 13:50:00,0,44,16,96
2014-04-17 13:51:00,0,12,12,40
2014-04-17 13:52:00,0,28,27,83
2014-04-17 13:53:00,0,14,16,14
2014-04-17 13:54:00,2,14,41,73
2014-04-17 13:55:00,10,0,8,15
2014-04-17 13:56:00,3,48,7,80
2014-04-17 13:57:00,1,2,15,16
2014-04-17 13:58:00,13,16,44,88
2014-04-17 13:59:00,0,15,38,10
2014-04-17 14:00:00,2,49,40,96
2014-04-17 14:01:00,0,11,11,8
2014-04-17 14:02:00,1,36,35,71
2014-04-17 14:03:00,2,4,22,40
2014-04-17 14:04:00,0,34,43,78
2014-04-17 14:05:00,0,17,1,24
2014-04-17 14:06:00,8,38,47,63
2014-04-17 14:07:00,6,6,10,16
2014-04-17 14:08:00,2,56,25,79
2014-04-17 14:09:00,0,7,15,0
2014-04-17 14:10:00,5,59,27,91
2014-04-17 14:11:00,5,7,11,25
2014-04-17 14:12:00,2,51,66,75
2014-04-17 14:13:00,0,6,6,6
2014-04-17 14:14:00,3,34,10,51
2014-04-17 14:15:00,4,6,13,6
2014-04-17 14:16:00,0,6,32,101
2014-04-17 14:17:00,5,2,24,38
2014-04-17 14:18:00,5,20,62,82
2014-04-17 14:19:00,13,0,39,11
2014-04-17 14:20:00,2,47,20,83
2014-04-17 14:21:00,1,12,16,24
2014-04-17 14:22:00,0,41,53,105
2014-04-17 14:23:00,8,0,23,22
2014-04-17 14:24:00,5,37,10,73
2014-04-17 14:25:00,0,0,8,16
2014-04-17 14:26:00,3,28,34,63
2014-04-17 14:27:00,6,0,16,16
2014-04-17 14:28:00,1,0,51,76
2014-04-17 14:29:00,0,2,14,15
2014-04-17 14:30:00,0,51,34,82
2014-04-17 14:31:00,16,1,13,16
2014-04-17 14:32:00,10,26,20,78
2014-04-17 14:33:00,0,18,13,33
2014-04-17 14:34:00,0,68,46,57
2014-04-17 14:35:00,0,7,29,13
2014-04-17 14:36:00,0,21,40,49
2014-04-17 14:37:00,1,4,16,11
2014-04-17 14:38:00,2,15,60,93
2014-04-17 14:39:00,7,0,9,33
2014-04-17 14:40:00,10,62,48,74
2014-04-17 14:41:00,0,12,14,16
2014-04-17 14:42:00,12,24,52,95
2014-04-17 14:43:00,2,14,14,51
2014-04-17 14:44:00,4,37,27,60
2014-04-17 14:45:00,5,0,50,19
2014-04-17 14:46:00,21,56,42,74
2014-04-17 14:47:00,0,11,19,38
2014-04-17 14:48:00,17,25,64,69
2014-04-17 14:49:00,0,3,24,24
2014-04-17 14:50:00,0,48,34,100
2014-04-17 14:51:00,0,27,18,55
2014-04-17 14:52:00,0,72,59,96
2014-04-17 14:53:00,10,12,14,21
2014-04-17 14:54:00,0,16,60,46
2014-04-17 14:55:00,0,2,21,9
2014-04-17 14:56:00,0,33,19,63
2014-04-17 14:57:00,0,2,38,53
2014-04-17 14:58:00,13,29,38,68
2014-04-17 14:59:00,2,1,34,28
2014-04-17 15:00:00,2,9,32,91
2014-04-17 15:01:00,12,1,3,35
2014-04-17 15:02:00,4,70,78,65
2014-04-17 15:03:00,2,7,2,42
2014-04-17 15:04:00,2,41,41,64
2014-04-17 15:05:00,0,5,1,35
2014-04-17 15:06:00,1,27,19,63
2014-04-17 15:07:00,0,0,17,17
2014-04-17 15:08:00,1,32,55,55
2014-04-17 15:09:00,1,0,31,28
2014-04-17 15:10:00,3,75,31,81
2014-04-17 15:11:00,0,4,36,18
2014-04-17 15:12:00,0,17,36,86
2014-04-17 15:13:00,0,1,15,21
2014-04-17 15:14:00,2,57,49,79
2014-04-17 15:15:00,12,3,7,9
2014-04-17 15:16:00,0,10,7,98
2014-04-17 15:17:00,0,25,23,45
2014-04-17 15:18:00,2,49,44,98
2014-04-17 15:19:00,0,5,4,9
2014-04-17 15:20:00,2,41,40,100
2014-04-17 15:21:00,0,0,16,68
2014-04-17 15:22:00,0,22,47,61
2014-04-17 15:23:00,0,0,11,37
2014-04-17 15:24:00,0,50,24,63
2014-04-17 15:25:00,0,0,3,32
2014-04-17 15:26:00,3,34,57,83
2014-04-17 15:27:00,1,0,18,34
2014-04-17 15:28:00,0,23,54,88
2014-04-17 15:29:00,1,3,18,24
2014-04-17 15:30:00,1,62,39,89
2014-04-17 15:31:00,2,7,8,34
2014-04-17 15:32:00,0,36,46,89
2014-04-17 15:33:00,0,5,4,34
2014-04-17 15:34:00,2,36,57,84
2014-04-17 15:35:00,0,4,18,25
2014-04-17 15:36:00,0,24,49,76
2014-04-17 15:37:00,0,11,26,23
2014-04-17 15:38:00,13,24,42,122
2014-04-17 15:39:00,4,7,10,39
2014-04-17 15:40:00,1,48,18,98
2014-04-17 15:41:00,0,4,6,47
2014-04-17 15:42:00,0,15,54,101
2014-04-17 15:43:00,0,0,40,64
2014-04-17 15:44:00,0,47,36,89
2014-04-17 15:45:00,0,19,66,139
2014-04-17 15:46:00,4,35,41,147
2014-04-17 15:47:00,2,0,6,46
2014-04-17 15:48:00,0,30,66,90
2014-04-17 15:49:00,0,0,33,82
2014-04-17 15:50:00,0,30,39,77
2014-04-17 15:51:00,0,20,33,52
2014-04-17 15:52:00,0,64,56,109
2014-04-17 15:53:00,0,9,6,10
2014-04-17 15:54:00,0,31,54,83
2014-04-17 15:55:00,0,12,4,59
2014-04-17 15:56:00,0,30,42,61
2014-04-17 15:57:00,0,13,38,54
2014-04-17 15:58:00,9,48,44,87
2014-04-17 15:59:00,0,11,19,52
2014-04-17 16:00:00,2,21,63,77
2014-04-17 16:01:00,0,1,10,39
2014-04-17 16:02:00,7,23,97,90
2014-04-17 16:03:00,2,4,2,30
2014-04-17 16:04:00,2,55,56,133
2014-04-17 16:05:00,0,1,6,35
2014-04-17 16:06:00,4,23,59,75
2014-04-17 16:07:00,6,3,16,66
2014-04-17 16:08:00,2,22,59,61
2014-04-17 16:09:00,1,14,26,67
2014-04-17 16:10:00,0,62,97,111
2014-04-17 16:11:00,1,2,19,23
2014-04-17 16:12:00,0,21,101,121
2014-04-17 16:13:00,2,4,62,53
2014-04-17 16:14:00,2,9,59,104
2014-04-17 16:15:00,0,4,10,45
2014-04-17 16:16:00,0,25,14,98
2014-04-17 16:17:00,0,2,51,57
2014-04-17 16:18:00,1,57,72,95
2014-04-17 16:19:00,0,23,20,34
2014-04-17 16:20:00,2,39,32,86
2014-04-17 16:21:00,0,4,67,38
2014-04-17 16:22:00,0,47,96,89
2014-04-17 16:23:00,0,5,48,69
2014-04-17 16:24:00,0,35,66,87
2014-04-17 16:25:00,0,4,30,38
2014-04-17 16:26:00,1,24,86,118
2014-04-17 16:27:00,0,0,26,24
2014-04-17 16:28:00,0,14,29,73
2014-04-17 16:29:00,0,19,14,17
2014-04-17 16:30:00,2,42,58,119
2014-04-17 16:31:00,10,1,10,51
2014-04-17 16:32:00,0,29,102,148
2014-04-17 16:33:00,2,0,69,48
2014-04-17 16:34:00,0,37,81,114
2014-04-17 16:35:00,0,5,32,18
2014-04-17 16:36:00,0,37,42,87
2014-04-17 16:37:00,0,6,31,50
2014-04-17 16:38:00,0,24,47,106
2014-04-17 16:39:00,3,2,5,47
2014-04-17 16:40:00,1,22,39,135
2014-04-17 16:41:00,0,0,77,24
2014-04-17 16:42:00,0,25,107,79
2014-04-17 16:43:00,0,0,30,23
2014-04-17 16:44:00,3,40,23,111
2014-04-17 16:45:00,0,0,90,10
2014-04-17 16:46:00,0,54,84,140
2014-04-17 16:47:00,0,14,27,41
2014-04-17 16:48:00,4,18,51,110
2014-04-17 16:49:00,0,2,49,72
2014-04-17 16:50:00,0,66,78,137
2014-04-17 16:51:00,0,13,14,47
2014-04-17 16:52:00,2,53,82,175
2014-04-17 16:53:00,0,2,31,37
2014-04-17 16:54:00,2,40,66,100
2014-04-17 16:55:00,2,5,20,72
2014-04-17 16:56:00,0,32,73,102
2014-04-17 16:57:00,0,14,36,39
2014-04-17 16:58:00,0,41,30,106
2014-04-17 16:59:00,0,14,31,24
2014-04-17 17:00:00,2,38,58,136
2014-04-17 17:01:00,5,4,7,56
2014-04-17 17:02:00,1,28,73,123
2014-04-17 17:03:00,0,1,8,44
2014-04-17 17:04:00,0,45,43,109
2014-04-17 17:05:00,0,0,25,71
2014-04-17 17:06:00,0,16,69,155
2014-04-17 17:07:00,0,1,10,67
2014-04-17 17:08:00,0,23,39,138
2014-04-17 17:09:00,0,5,55,63
2014-04-17 17:10:00,0,63,58,129
2014-04-17 17:11:00,0,12,14,47
2014-04-17 17:12:00,0,32,95,104
2014-04-17 17:13:00,0,1,28,38
2014-04-17 17:14:00,1,46,46,107
2014-04-17 17:15:00,0,0,53,45
2014-04-17 17:16:00,10,20,12,192
2014-04-17 17:17:00,1,4,22,21
2014-04-17 17:18:00,1,33,106,88
2014-04-17 17:19:00,3,16,20,44
2014-04-17 17:20:00,10,36,66,100
2014-04-17 17:21:00,5,1,61,22
2014-04-17 17:22:00,2,37,96,133
2014-04-17 17:23:00,0,0,1,16
2014-04-17 17:24:00,7,26,33,89
2014-04-17 17:25:00,6,0,11,63
2014-04-17 17:26:00,6,10,79,124
2014-04-17 17:27:00,0,1,32,59
2014-04-17 17:28:00,0,32,20,158
2014-04-17 17:29:00,0,6,6,21
2014-04-17 17:30:00,0,78,87,98
2014-04-17 17:31:00,0,2,31,33
2014-04-17 17:32:00,0,24,67,87
2014-04-17 17:33:00,0,5,22,11
2014-04-17 17:34:00,1,20,93,114
2014-04-17 17:35:00,0,2,39,29
2014-04-17 17:36:00,0,35,141,108
2014-04-17 17:37:00,0,1,25,51
2014-04-17 17:38:00,0,25,28,170
2014-04-17 17:39:00,8,2,4,62
2014-04-17 17:40:00,7,25,14,147
2014-04-17 17:41:00,14,12,21,43
2014-04-17 17:42:00,1,46,98,97
2014-04-17 17:43:00,0,0,25,18
2014-04-17 17:44:00,0,25,37,96
2014-04-17 17:45:00,3,5,10,14
2014-04-17 17:46:00,1,39,46,107
2014-04-17 17:47:00,0,0,49,11
2014-04-17 17:48:00,1,26,72,118
2014-04-17 17:49:00,11,7,8,38
2014-04-17 17:50:00,3,47,100,145
2014-04-17 17:51:00,0,1,57,44
2014-04-17 17:52:00,1,42,55,105
2014-04-17 17:53:00,0,1,14,48
2014-04-17 17:54:00,1,47,81,155
2014-04-17 17:55:00,0,2,11,58
2014-04-17 17:56:00,0,33,46,145
2014-04-17 17:57:00,0,23,37,36
2014-04-17 17:58:00,0,14,80,134
2014-04-17 17:59:00,0,7,19,11
2014-04-17 18:00:00,2,42,35,116
2014-04-17 18:01:00,1,2,7,18
2014-04-17 18:02:00,21,30,64,116
2014-04-17 18:03:00,1,0,13,19
2014-04-17 18:04:00,2,60,71,103
2014-04-17 18:05:00,0,1,52,28
2014-04-17 18:06:00,0,52,50,94
2014-04-17 18:07:00,0,1,33,41
2014-04-17 18:08:00,0,30,95,92
2014-04-17 18:09:00,0,6,37,5
2014-04-17 18:10:00,0,64,65,103
2014-04-17 18:11:00,0,12,40,41
2014-04-17 18:12:00,1,25,72,93
2014-04-17 18:13:00,0,11,47,38
2014-04-17 18:14:00,1,17,45,92
2014-04-17 18:15:00,2,1,65,34
2014-04-17 18:16:00,0,63,61,97
2014-04-17 18:17:00,0,5,44,31
2014-04-17 18:18:00,0,40,80,104
2014-04-17 18:19:00,0,4,34,11
2014-04-17 18:20:00,2,19,72,124
2014-04-17 18:21:00,1,3,42,62
2014-04-17 18:22:00,0,31,81,88
2014-04-17 18:23:00,1,7,25,52
2014-04-17 18:24:00,1,11,88,55
2014-04-17 18:25:00,0,5,24,54
2014-04-17 18:26:00,5,33,71,116
2014-04-17 18:27:00,0,4,18,8
2014-04-17 18:28:00,12,79,64,105
2014-04-17 18:29:00,0,9,16,10
2014-04-17 18:30:00,0,51,72,108
2014-04-17 18:31:00,0,2,43,50
2014-04-17 18:32:00,0,16,53,103
2014-04-17 18:33:00,0,9,28,53
2014-04-17 18:34:00,0,42,101,79
2014-04-17 18:35:00,0,2,84,148
2014-04-17 18:36:00,0,20,39,128
2014-04-17 18:37:00,0,9,8,20
2014-04-17 18:38:00,0,42,66,77
2014-04-17 18:39:00,0,0,22,23
2014-04-17 18:40:00,2,30,61,93
2014-04-17 18:41:00,0,11,79,58
2014-04-17 18:42:00,0,38,91,113
2014-04-17 18:43:00,0,8,45,34
2014-04-17 18:44:00,0,33,68,97
2014-04-17 18:45:00,0,5,23,10
2014-04-17 18:46:00,0,19,46,84
2014-04-17 18:47:00,1,2,40,54
2014-04-17 18:48:00,0,37,50,102
2014-04-17 18:49:00,9,12,31,33
2014-04-17 18:50:00,0,87,48,99
2014-04-17 18:51:00,1,5,58,25
2014-04-17 18:52:00,0,30,87,93
2014-04-17 18:53:00,0,6,50,14
2014-04-17 18:54:00,0,30,46,104
2014-04-17 18:55:00,0,2,8,14
2014-04-17 18:56:00,0,23,80,76
2014-04-17 18:57:00,0,4,27,75
2014-04-17 18:58:00,1,42,102,101
2014-04-17 18:59:00,0,0,62,33
2014-04-17 19:00:00,4,14,46,121
2014-04-17 19:01:00,0,7,33,20
2014-04-17 19:02:00,0,44,102,42
2014-04-17 19:03:00,0,20,36,10
2014-04-17 19:04:00,12,39,78,79
2014-04-17 19:05:00,0,2,10,10
2014-04-17 19:06:00,12,27,125,88
2014-04-17 19:07:00,0,0,28,22
2014-04-17 19:08:00,0,57,57,99
2014-04-17 19:09:00,0,0,25,18
2014-04-17 19:10:00,0,61,73,104
2014-04-17 19:11:00,0,24,57,21
2014-04-17 19:12:00,11,62,77,87
2014-04-17 19:13:00,13,23,32,25
2014-04-17 19:14:00,0,42,47,58
2014-04-17 19:15:00,0,8,31,10
2014-04-17 19:16:00,0,13,22,78
2014-04-17 19:17:00,0,21,11,14
2014-04-17 19:18:00,0,33,85,94
2014-04-17 19:19:00,0,28,21,29
2014-04-17 19:20:00,2,43,93,145
2014-04-17 19:21:00,0,5,10,21
2014-04-17 19:22:00,1,54,54,57
2014-04-17 19:23:00,0,32,13,6
2014-04-17 19:24:00,2,31,45,60
2014-04-17 19:25:00,5,2,40,29
2014-04-17 19:26:00,1,10,94,97
2014-04-17 19:27:00,0,8,52,40
2014-04-17 19:28:00,0,49,75,98
2014-04-17 19:29:00,0,12,30,11
2014-04-17 19:30:00,13,91,87,73
2014-04-17 19:31:00,7,8,22,40
2014-04-17 19:32:00,0,60,93,107
2014-04-17 19:33:00,0,7,27,51
2014-04-17 19:34:00,0,20,36,43
2014-04-17 19:35:00,0,8,11,29
2014-04-17 19:36:00,9,31,38,74
2014-04-17 19:37:00,0,10,17,40
2014-04-17 19:38:00,0,75,33,83
